Tile House	Discover daily local life in city center, friendly neighborhood, clandestine casino, karaoke, old-style artisans, art gallery and artist studio downstairs.	2024-10-20T05:33:30.215Z	Amsterdam	https://16.design.htmlacademy.pro/static/hotel/10.jpg	https://16.design.htmlacademy.pro/static/hotel/3.jpg;https://16.design.htmlacademy.pro/static/hotel/9.jpg;https://16.design.htmlacademy.pro/static/hotel/7.jpg;https://16.design.htmlacademy.pro/static/hotel/1.jpg;https://16.design.htmlacademy.pro/static/hotel/6.jpg;https://16.design.htmlacademy.pro/static/hotel/2.jpg	false	4	room	4	7	61947	Fridge	Mikhail	52.523811740000006	5.29363794
Waterfront with extraordinary view	Discover daily local life in city center, friendly neighborhood, clandestine casino, karaoke, old-style artisans, art gallery and artist studio downstairs.	2024-10-14T05:33:30.215Z	Hamburg	https://16.design.htmlacademy.pro/static/hotel/10.jpg	https://16.design.htmlacademy.pro/static/hotel/1.jpg;https://16.design.htmlacademy.pro/static/hotel/9.jpg;https://16.design.htmlacademy.pro/static/hotel/7.jpg;https://16.design.htmlacademy.pro/static/hotel/2.jpg;https://16.design.htmlacademy.pro/static/hotel/6.jpg;https://16.design.htmlacademy.pro/static/hotel/8.jpg	true	2.9	house	5	4	88418	Air conditioning;Laptop friendly workspace;Baby seat;Washer;Towels	Vladimir	54.21885772	10.75762268
Tile House	I rent out a very sunny and bright apartment only 7 minutes walking distance to the metro station. The apartment has a spacious living room with a kitchen, one bedroom and a bathroom with mit bath. A terrace can be used in summer.	2024-10-19T05:33:30.215Z	Paris	https://16.design.htmlacademy.pro/static/hotel/10.jpg	https://16.design.htmlacademy.pro/static/hotel/10.jpg;https://16.design.htmlacademy.pro/static/hotel/8.jpg;https://16.design.htmlacademy.pro/static/hotel/1.jpg;https://16.design.htmlacademy.pro/static/hotel/4.jpg;https://16.design.htmlacademy.pro/static/hotel/3.jpg;https://16.design.htmlacademy.pro/static/hotel/5.jpg	true	2.1	house	5	9	72638	Fridge	Vladimir	49.07928872	2.6362091
Loft Studio in the Central Area	This is a place for dreamers to reset, reflect, and create. Designed with a 'slow' pace in mind, our hope is that you enjoy every part of your stay; from making local coffee by drip in the morning, choosing the perfect record to put on as the sun sets.	2024-10-15T05:33:30.215Z	Paris	https://16.design.htmlacademy.pro/static/hotel/3.jpg	https://16.design.htmlacademy.pro/static/hotel/7.jpg;https://16.design.htmlacademy.pro/static/hotel/6.jpg;https://16.design.htmlacademy.pro/static/hotel/4.jpg;https://16.design.htmlacademy.pro/static/hotel/2.jpg;https://16.design.htmlacademy.pro/static/hotel/12.jpg;https://16.design.htmlacademy.pro/static/hotel/8.jpg	false	1.4	house	3	5	80574	Laptop friendly workspace;Baby seat;Washer;Towels;Fridge	Mikhail	49.673883270000005	2.43269791
Amazing and Extremely Central Flat	This is a place for dreamers to reset, reflect, and create. Designed with a 'slow' pace in mind, our hope is that you enjoy every part of your stay; from making local coffee by drip in the morning, choosing the perfect record to put on as the sun sets.	2024-10-15T05:33:30.215Z	Cologne	https://16.design.htmlacademy.pro/static/hotel/12.jpg	https://16.design.htmlacademy.pro/static/hotel/6.jpg;https://16.design.htmlacademy.pro/static/hotel/11.jpg;https://16.design.htmlacademy.pro/static/hotel/3.jpg;https://16.design.htmlacademy.pro/static/hotel/9.jpg;https://16.design.htmlacademy.pro/static/hotel/10.jpg;https://16.design.htmlacademy.pro/static/hotel/12.jpg	false	5	room	6	1	3551	Air conditioning;Laptop friendly workspace	Vladimir	51.21035195	7.63196819
Loft Studio in the Central Area	Peaceful studio in the most wanted area in town. Quiet house Near of everything. Completely renovated. Lovely neighbourhood, lot of trendy shops, restaurants and bars in a walking distance.	2024-10-18T05:33:30.215Z	Cologne	https://16.design.htmlacademy.pro/static/hotel/2.jpg	https://16.design.htmlacademy.pro/static/hotel/3.jpg;https://16.design.htmlacademy.pro/static/hotel/1.jpg;https://16.design.htmlacademy.pro/static/hotel/10.jpg;https://16.design.htmlacademy.pro/static/hotel/11.jpg;https://16.design.htmlacademy.pro/static/hotel/9.jpg;https://16.design.htmlacademy.pro/static/hotel/5.jpg	true	1.8	room	7	8	64827	Laptop friendly workspace;Baby seat;Washer	Mikhail	51.55139264	7.37897222
Beautiful & luxurious apartment at great location	Discover daily local life in city center, friendly neighborhood, clandestine casino, karaoke, old-style artisans, art gallery and artist studio downstairs.	2024-10-19T05:33:30.215Z	Paris	https://16.design.htmlacademy.pro/static/hotel/8.jpg	https://16.design.htmlacademy.pro/static/hotel/3.jpg;https://16.design.htmlacademy.pro/static/hotel/5.jpg;https://16.design.htmlacademy.pro/static/hotel/2.jpg;https://16.design.htmlacademy.pro/static/hotel/6.jpg;https://16.design.htmlacademy.pro/static/hotel/7.jpg;https://16.design.htmlacademy.pro/static/hotel/4.jpg	false	3.1	room	2	7	71219	Laptop friendly workspace;Baby seat;Washer;Towels;Fridge	Mikhail	48.95037593000001	3.10075164
Loft Studio in the Central Area	This is a place for dreamers to reset, reflect, and create. Designed with a 'slow' pace in mind, our hope is that you enjoy every part of your stay; from making local coffee by drip in the morning, choosing the perfect record to put on as the sun sets.	2024-10-18T05:33:30.215Z	Paris	https://16.design.htmlacademy.pro/static/hotel/1.jpg	https://16.design.htmlacademy.pro/static/hotel/9.jpg;https://16.design.htmlacademy.pro/static/hotel/3.jpg;https://16.design.htmlacademy.pro/static/hotel/8.jpg;https://16.design.htmlacademy.pro/static/hotel/5.jpg;https://16.design.htmlacademy.pro/static/hotel/2.jpg;https://16.design.htmlacademy.pro/static/hotel/6.jpg	false	3	house	2	2	91501	Laptop friendly workspace;Baby seat;Washer;Towels;Fridge	Vladimir	49.301522860000006	2.57917495
Loft Studio in the Central Area	Discover daily local life in city center, friendly neighborhood, clandestine casino, karaoke, old-style artisans, art gallery and artist studio downstairs.	2024-10-20T05:33:30.215Z	Brussels	https://16.design.htmlacademy.pro/static/hotel/8.jpg	https://16.design.htmlacademy.pro/static/hotel/8.jpg;https://16.design.htmlacademy.pro/static/hotel/12.jpg;https://16.design.htmlacademy.pro/static/hotel/9.jpg;https://16.design.htmlacademy.pro/static/hotel/6.jpg;https://16.design.htmlacademy.pro/static/hotel/11.jpg;https://16.design.htmlacademy.pro/static/hotel/3.jpg	false	2.6	hotel	2	5	59488	Air conditioning;Laptop friendly workspace	Mikhail	51.56284312	5.2524196299999995
Beautiful & luxurious apartment at great location	This is a place for dreamers to reset, reflect, and create. Designed with a 'slow' pace in mind, our hope is that you enjoy every part of your stay; from making local coffee by drip in the morning, choosing the perfect record to put on as the sun sets.	2024-10-16T05:33:30.215Z	Hamburg	https://16.design.htmlacademy.pro/static/hotel/4.jpg	https://16.design.htmlacademy.pro/static/hotel/9.jpg;https://16.design.htmlacademy.pro/static/hotel/6.jpg;https://16.design.htmlacademy.pro/static/hotel/1.jpg;https://16.design.htmlacademy.pro/static/hotel/7.jpg;https://16.design.htmlacademy.pro/static/hotel/8.jpg;https://16.design.htmlacademy.pro/static/hotel/4.jpg	false	4.8	house	6	5	71525	Towels;Fridge	Mikhail	53.785451570000006	10.96921198
Beautiful & luxurious apartment at great location	I rent out a very sunny and bright apartment only 7 minutes walking distance to the metro station. The apartment has a spacious living room with a kitchen, one bedroom and a bathroom with mit bath. A terrace can be used in summer.	2024-10-17T05:33:30.215Z	Dusseldorf	https://16.design.htmlacademy.pro/static/hotel/2.jpg	https://16.design.htmlacademy.pro/static/hotel/12.jpg;https://16.design.htmlacademy.pro/static/hotel/6.jpg;https://16.design.htmlacademy.pro/static/hotel/5.jpg;https://16.design.htmlacademy.pro/static/hotel/4.jpg;https://16.design.htmlacademy.pro/static/hotel/8.jpg;https://16.design.htmlacademy.pro/static/hotel/2.jpg	false	4.4	apartment	2	7	56812	Baby seat;Washer;Towels;Fridge	Vladimir	51.94853778	6.83233656
Loft Studio in the Central Area	Discover daily local life in city center, friendly neighborhood, clandestine casino, karaoke, old-style artisans, art gallery and artist studio downstairs.	2024-10-16T05:33:30.215Z	Dusseldorf	https://16.design.htmlacademy.pro/static/hotel/3.jpg	https://16.design.htmlacademy.pro/static/hotel/9.jpg;https://16.design.htmlacademy.pro/static/hotel/11.jpg;https://16.design.htmlacademy.pro/static/hotel/2.jpg;https://16.design.htmlacademy.pro/static/hotel/12.jpg;https://16.design.htmlacademy.pro/static/hotel/3.jpg;https://16.design.htmlacademy.pro/static/hotel/7.jpg	true	2.3	apartment	8	9	32666	Laptop friendly workspace;Baby seat;Washer;Towels;Fridge	Mikhail	51.97196377	7.4330605
Tile House	Design interior in most sympathetic area! Complitely renovated, well-equipped, cosy studio in idyllic, over 100 years old wooden house. Calm street, fast connection to center and airport.	2024-10-17T05:33:30.215Z	Dusseldorf	https://16.design.htmlacademy.pro/static/hotel/6.jpg	https://16.design.htmlacademy.pro/static/hotel/7.jpg;https://16.design.htmlacademy.pro/static/hotel/3.jpg;https://16.design.htmlacademy.pro/static/hotel/8.jpg;https://16.design.htmlacademy.pro/static/hotel/9.jpg;https://16.design.htmlacademy.pro/static/hotel/1.jpg;https://16.design.htmlacademy.pro/static/hotel/6.jpg	true	2.8	room	6	3	559	Washer;Towels;Fridge	Mikhail	51.331665040000004	7.4852156700000005
The Joshua Tree House	Peaceful studio in the most wanted area in town. Quiet house Near of everything. Completely renovated. Lovely neighbourhood, lot of trendy shops, restaurants and bars in a walking distance.	2024-10-19T05:33:30.215Z	Cologne	https://16.design.htmlacademy.pro/static/hotel/10.jpg	https://16.design.htmlacademy.pro/static/hotel/5.jpg;https://16.design.htmlacademy.pro/static/hotel/1.jpg;https://16.design.htmlacademy.pro/static/hotel/11.jpg;https://16.design.htmlacademy.pro/static/hotel/9.jpg;https://16.design.htmlacademy.pro/static/hotel/10.jpg;https://16.design.htmlacademy.pro/static/hotel/7.jpg	false	4.7	hotel	4	10	6002	Baby seat;Washer;Towels	Angelina	51.40431141	7.15289009
The Pondhouse - A Magical Place	This is a place for dreamers to reset, reflect, and create. Designed with a 'slow' pace in mind, our hope is that you enjoy every part of your stay; from making local coffee by drip in the morning, choosing the perfect record to put on as the sun sets.	2024-10-14T05:33:30.215Z	Dusseldorf	https://16.design.htmlacademy.pro/static/hotel/9.jpg	https://16.design.htmlacademy.pro/static/hotel/5.jpg;https://16.design.htmlacademy.pro/static/hotel/8.jpg;https://16.design.htmlacademy.pro/static/hotel/6.jpg;https://16.design.htmlacademy.pro/static/hotel/11.jpg;https://16.design.htmlacademy.pro/static/hotel/10.jpg;https://16.design.htmlacademy.pro/static/hotel/9.jpg	false	2.8	house	4	4	98929	Air conditioning;Laptop friendly workspace	Vladimir	52.052803860000004	7.0476161500000005
Loft Studio in the Central Area	This is a place for dreamers to reset, reflect, and create. Designed with a 'slow' pace in mind, our hope is that you enjoy every part of your stay; from making local coffee by drip in the morning, choosing the perfect record to put on as the sun sets.	2024-10-15T05:33:30.215Z	Cologne	https://16.design.htmlacademy.pro/static/hotel/9.jpg	https://16.design.htmlacademy.pro/static/hotel/5.jpg;https://16.design.htmlacademy.pro/static/hotel/8.jpg;https://16.design.htmlacademy.pro/static/hotel/11.jpg;https://16.design.htmlacademy.pro/static/hotel/9.jpg;https://16.design.htmlacademy.pro/static/hotel/6.jpg;https://16.design.htmlacademy.pro/static/hotel/4.jpg	true	2.5	room	3	4	43986	Laptop friendly workspace;Baby seat;Washer;Towels;Fridge	Mikhail	51.85643177	7.88871001
Beautiful & luxurious apartment at great location	A new spacious villa, one floor. All commodities, jacuzzi and beautiful scenery. Ideal for families or friends.	2024-10-15T05:33:30.215Z	Hamburg	https://16.design.htmlacademy.pro/static/hotel/2.jpg	https://16.design.htmlacademy.pro/static/hotel/11.jpg;https://16.design.htmlacademy.pro/static/hotel/10.jpg;https://16.design.htmlacademy.pro/static/hotel/6.jpg;https://16.design.htmlacademy.pro/static/hotel/7.jpg;https://16.design.htmlacademy.pro/static/hotel/4.jpg;https://16.design.htmlacademy.pro/static/hotel/2.jpg	true	2.7	house	3	5	20700	Breakfast;Air conditioning;Laptop friendly workspace;Baby seat;Washer;Towels	Mikhail	53.86634344	10.31619333
Loft Studio in the Central Area	This is a place for dreamers to reset, reflect, and create. Designed with a 'slow' pace in mind, our hope is that you enjoy every part of your stay; from making local coffee by drip in the morning, choosing the perfect record to put on as the sun sets.	2024-10-19T05:33:30.215Z	Brussels	https://16.design.htmlacademy.pro/static/hotel/8.jpg	https://16.design.htmlacademy.pro/static/hotel/2.jpg;https://16.design.htmlacademy.pro/static/hotel/7.jpg;https://16.design.htmlacademy.pro/static/hotel/9.jpg;https://16.design.htmlacademy.pro/static/hotel/10.jpg;https://16.design.htmlacademy.pro/static/hotel/8.jpg;https://16.design.htmlacademy.pro/static/hotel/4.jpg	false	4.9	house	8	7	45181	Air conditioning;Laptop friendly workspace;Baby seat;Washer	Mikhail	51.54568678	4.8201193799999995
Nice, cozy, warm big bed apartment	Discover daily local life in city center, friendly neighborhood, clandestine casino, karaoke, old-style artisans, art gallery and artist studio downstairs.	2024-10-18T05:33:30.215Z	Cologne	https://16.design.htmlacademy.pro/static/hotel/5.jpg	https://16.design.htmlacademy.pro/static/hotel/3.jpg;https://16.design.htmlacademy.pro/static/hotel/9.jpg;https://16.design.htmlacademy.pro/static/hotel/11.jpg;https://16.design.htmlacademy.pro/static/hotel/10.jpg;https://16.design.htmlacademy.pro/static/hotel/8.jpg;https://16.design.htmlacademy.pro/static/hotel/7.jpg	false	1.8	hotel	4	2	22963	Air conditioning;Laptop friendly workspace	Angelina	51.73292022	7.88947851
The Joshua Tree House	Discover daily local life in city center, friendly neighborhood, clandestine casino, karaoke, old-style artisans, art gallery and artist studio downstairs.	2024-10-16T05:33:30.215Z	Cologne	https://16.design.htmlacademy.pro/static/hotel/4.jpg	https://16.design.htmlacademy.pro/static/hotel/11.jpg;https://16.design.htmlacademy.pro/static/hotel/2.jpg;https://16.design.htmlacademy.pro/static/hotel/7.jpg;https://16.design.htmlacademy.pro/static/hotel/6.jpg;https://16.design.htmlacademy.pro/static/hotel/4.jpg;https://16.design.htmlacademy.pro/static/hotel/1.jpg	false	3.4	room	7	3	93620	Towels;Fridge	Mikhail	51.08950223	7.68525093
Waterfront with extraordinary view	Design interior in most sympathetic area! Complitely renovated, well-equipped, cosy studio in idyllic, over 100 years old wooden house. Calm street, fast connection to center and airport.	2024-10-14T05:33:30.215Z	Hamburg	https://16.design.htmlacademy.pro/static/hotel/3.jpg	https://16.design.htmlacademy.pro/static/hotel/4.jpg;https://16.design.htmlacademy.pro/static/hotel/8.jpg;https://16.design.htmlacademy.pro/static/hotel/3.jpg;https://16.design.htmlacademy.pro/static/hotel/10.jpg;https://16.design.htmlacademy.pro/static/hotel/6.jpg;https://16.design.htmlacademy.pro/static/hotel/7.jpg	false	3.6	house	7	8	73544	Breakfast;Air conditioning;Laptop friendly workspace;Baby seat;Washer	Vladimir	53.582216540000005	10.99346129
Nice, cozy, warm big bed apartment	This is a place for dreamers to reset, reflect, and create. Designed with a 'slow' pace in mind, our hope is that you enjoy every part of your stay; from making local coffee by drip in the morning, choosing the perfect record to put on as the sun sets.	2024-10-17T05:33:30.215Z	Hamburg	https://16.design.htmlacademy.pro/static/hotel/2.jpg	https://16.design.htmlacademy.pro/static/hotel/10.jpg;https://16.design.htmlacademy.pro/static/hotel/6.jpg;https://16.design.htmlacademy.pro/static/hotel/3.jpg;https://16.design.htmlacademy.pro/static/hotel/1.jpg;https://16.design.htmlacademy.pro/static/hotel/5.jpg;https://16.design.htmlacademy.pro/static/hotel/8.jpg	true	3.3	house	3	5	98228	Laptop friendly workspace;Baby seat;Washer;Towels;Fridge	Angelina	54.28540712	10.05606039
